lid,oid,pid,quantity
10821,6427,237,1
10822,6428,492,1
10823,6429,584,1
10824,6429,769,1
10825,6429,436,1
10826,6429,240,3
10827,6430,640,1
10828,6430,170,5
10829,6431,240,1
10830,6431,6,1
10831,6431,767,1
10832,6432,236,2
10833,6433,756,1
10834,6434,611,3
10835,6435,371,3
10836,6435,14,7
10837,6436,290,1
10838,6436,647,1
10839,6436,514,1
10840,6436,179,1
10841,6436,671,2
10842,6436,31,3
10843,6437,408,1
10844,6438,202,1
10845,6439,602,1
10846,6440,620,4
10847,6441,350,3
10848,6442,350,2
10849,6443,180,1
10850,6443,428,1
10851,6444,669,1
10852,6445,280,1
10853,6446,136,3
10854,6447,170,1
10855,6448,99,1
10856,6448,477,2
10857,6448,734,1
10858,6449,457,2
10859,6450,573,1
10860,6451,224,1
10861,6451,345,1
10862,6451,567,1
10863,6451,151,2
10864,6452,185,1
10865,6452,371,1
10866,6452,773,1
10867,6453,616,1
10868,6453,310,1
10869,6454,249,1
10870,6454,396,1
10871,6454,206,1
10872,6455,127,1
10873,6456,737,1
10874,6456,546,2
10875,6457,223,1
10876,6458,661,1
10877,6458,437,2
10878,6458,166,1
10879,6458,711,1
10880,6459,587,2
10881,6459,246,1
10882,6460,17,1
10883,6461,471,1
10884,6462,632,1
10885,6462,283,2
10886,6463,786,1
10887,6464,688,1
10888,6464,532,3
10889,6464,479,3
10890,6465,373,1
10891,6466,45,2
10892,6467,332,3
10893,6468,467,5
10894,6468,422,1
10895,6468,702,3
10896,6469,507,1
10897,6469,709,1
10898,6470,279,1
10899,6470,796,1
10900,6470,655,2
10901,6471,699,2
10902,6472,104,3
10903,6473,566,1
10904,6473,599,1
10905,6474,730,1
10906,6475,337,1
10907,6475,123,2
10908,6475,165,1
10909,6475,661,3
10910,6476,528,2
10911,6477,164,1
10912,6478,83,3
10913,6478,21,1
10914,6479,110,2
10915,6480,552,1
10916,6480,564,1
10917,6481,428,1
10918,6482,221,1
10919,6483,760,1
10920,6483,579,1
10921,6483,740,1
10922,6484,501,2
10923,6485,517,2
10924,6486,418,1
10925,6486,604,1
10926,6486,263,1
10927,6487,684,1
10928,6488,188,2
10929,6488,22,1
10930,6489,98,1
10931,6490,600,1
10932,6491,221,3
10933,6492,29,2
10934,6493,49,2
10935,6494,285,1
10936,6495,488,1
10937,6496,216,1
10938,6496,490,1
10939,6496,644,4
10940,6496,261,1
10941,6497,184,1
10942,6497,4,1
10943,6498,245,1
10944,6499,413,8
10945,6500,217,1
10946,6500,684,1
10947,6500,620,1
10948,6500,342,1
10949,6501,630,1
10950,6502,32,1
10951,6503,549,3
10952,6504,448,1
10953,6505,425,2
10954,6506,319,1
10955,6507,223,1
10956,6507,468,3
10957,6507,487,1
10958,6508,472,1
10959,6508,458,3
10960,6509,704,7
10961,6510,332,1
10962,6511,363,2
10963,6511,349,1
10964,6512,241,1
10965,6512,598,1
10966,6513,251,1
10967,6514,784,1
10968,6514,113,1
10969,6515,607,1
10970,6516,721,1
10971,6516,719,1
10972,6517,1,3
10973,6518,238,1
10974,6519,335,1
10975,6520,785,2
10976,6521,316,1
10977,6521,581,1
10978,6521,199,1
10979,6522,386,1
10980,6523,229,2
10981,6524,151,4
10982,6525,604,1
10983,6526,640,1
10984,6527,286,5
10985,6528,539,2
10986,6529,652,2
10987,6530,606,1
10988,6530,247,1
10989,6531,445,1
10990,6531,14,1
10991,6532,668,1
10992,6533,637,3
10993,6533,774,2
10994,6534,195,1
10995,6535,506,3
10996,6536,554,1
10997,6537,429,1
10998,6538,208,2
10999,6538,765,3
11000,6539,478,1
11001,6539,327,3
11002,6540,15,1
11003,6540,447,2
11004,6541,654,4
11005,6542,372,1
11006,6542,343,1
11007,6543,8,1
11008,6543,269,1
11009,6544,357,1
11010,6545,379,1
11011,6545,450,1
11012,6545,587,1
11013,6545,511,1
11014,6546,146,10
11015,6546,700,1
11016,6546,349,1
11017,6546,350,1
11018,6547,122,1
11019,6548,636,1
11020,6549,764,5
11021,6550,416,1
11022,6550,713,1
11023,6550,779,1
11024,6551,720,1
11025,6552,8,1
11026,6553,318,1
11027,6553,271,2
11028,6554,177,1
11029,6554,631,1
11030,6554,519,1
11031,6555,672,4
11032,6555,488,1
11033,6555,110,4
11034,6556,440,1
11035,6557,620,1
11036,6557,678,1
11037,6558,83,1
11038,6559,412,1
11039,6559,332,2
11040,6560,287,2
11041,6561,524,1
11042,6562,171,1
11043,6562,149,1
11044,6563,528,1
11045,6564,421,5
11046,6565,710,1
11047,6566,24,2
11048,6566,721,10
11049,6566,666,3
11050,6566,436,1
11051,6567,472,5
11052,6567,19,2
11053,6567,219,1
11054,6567,767,1
11055,6568,227,1
11056,6569,25,1
11057,6569,718,1
11058,6569,97,1
11059,6570,606,3
11060,6571,424,3
11061,6571,542,1
11062,6572,224,1
11063,6572,313,1
11064,6572,86,1
11065,6573,220,1
11066,6574,304,1
11067,6575,474,1
11068,6576,193,1
11069,6576,202,1
11070,6576,295,1
11071,6576,657,1
11072,6577,795,2
11073,6577,519,1
11074,6578,777,2
11075,6579,732,1
11076,6579,462,1
11077,6579,95,2
11078,6580,474,1
11079,6581,177,1
11080,6582,353,2
11081,6583,9,1
11082,6584,724,3
11083,6585,162,1
11084,6585,762,1
11085,6586,649,1
11086,6586,492,2
11087,6587,706,2
11088,6588,224,2
11089,6589,533,1
11090,6590,29,1
11091,6591,32,1
11092,6592,231,5
11093,6593,584,1
11094,6594,30,1
11095,6595,203,1
11096,6596,567,1
11097,6596,702,1
11098,6596,670,1
11099,6596,695,1
11100,6597,587,6
11101,6597,212,1
11102,6597,342,1
11103,6598,400,1
11104,6598,3,1
11105,6598,243,1
11106,6599,738,2
11107,6599,679,1
11108,6599,47,1
11109,6600,462,1
11110,6601,353,1
11111,6602,84,1
11112,6602,566,1
11113,6602,166,1
11114,6603,492,4
11115,6604,59,1
11116,6605,182,1
11117,6605,231,1
11118,6606,547,1
11119,6607,738,1
11120,6607,347,1
11121,6608,600,1
11122,6608,442,1
11123,6608,679,2
11124,6609,680,1
11125,6609,280,1
11126,6609,20,1
11127,6609,313,2
11128,6610,763,1
11129,6610,94,1
11130,6611,633,1
11131,6612,37,2
11132,6613,642,1
11133,6614,141,2
11134,6615,456,1
11135,6615,388,1
11136,6616,580,1
11137,6617,258,1
11138,6618,604,1
11139,6618,738,1
11140,6618,716,1
11141,6618,37,1
11142,6619,134,1
11143,6620,397,1
11144,6620,318,3
11145,6621,411,1
11146,6622,98,1
11147,6623,506,3
11148,6623,130,1
11149,6623,414,1
11150,6624,613,1
11151,6625,391,2
11152,6626,765,1
11153,6627,504,1
11154,6628,673,1
11155,6628,730,1
11156,6628,202,1
11157,6628,359,1
11158,6629,721,2
11159,6630,504,1
11160,6630,65,2
11161,6630,354,1
11162,6631,736,2
11163,6631,33,1
11164,6631,40,1
11165,6632,400,1
11166,6633,521,1
11167,6634,711,1
11168,6634,437,1
11169,6634,111,3
11170,6635,384,2
11171,6636,505,2
11172,6636,578,3
11173,6637,56,1
11174,6637,197,2
11175,6638,643,3
11176,6638,743,1
11177,6639,389,4
11178,6640,581,1
11179,6641,409,2
11180,6642,428,4
11181,6642,389,1
11182,6642,311,1
11183,6643,330,1
11184,6643,187,1
11185,6644,371,3
11186,6645,761,1
11187,6646,228,1
11188,6647,729,1
11189,6648,275,2
11190,6648,253,1
11191,6649,424,1
11192,6649,784,1
11193,6650,369,1
11194,6650,122,2
11195,6650,476,1
11196,6651,606,1
11197,6652,216,2
11198,6652,657,1
11199,6652,299,1
11200,6652,157,1
11201,6653,581,2
11202,6654,679,1
11203,6655,288,1
11204,6655,307,1
11205,6656,232,1
11206,6657,289,1
11207,6657,499,1
11208,6658,231,1
11209,6658,205,1
11210,6658,661,1
11211,6659,601,1
11212,6660,84,3
11213,6661,792,1
11214,6661,105,1
11215,6661,594,1
11216,6662,755,1
11217,6663,76,2
11218,6664,288,1
11219,6664,293,1
11220,6664,734,1
11221,6665,95,1
11222,6666,338,3
11223,6666,27,2
11224,6666,127,1
11225,6667,220,1
11226,6667,118,2
11227,6668,680,1
11228,6669,498,1
11229,6669,35,2
11230,6669,438,2
11231,6670,681,1
11232,6671,119,1
11233,6672,519,2
11234,6673,475,3
11235,6674,699,1
11236,6674,69,2
11237,6674,758,1
11238,6674,189,1
11239,6675,329,1
11240,6676,443,1
11241,6677,329,1
11242,6677,41,2
11243,6678,281,1
11244,6679,708,1
11245,6680,497,1
11246,6680,684,1
11247,6681,683,1
11248,6681,230,1
11249,6682,86,2
11250,6683,225,1
11251,6683,458,4
11252,6684,645,1
11253,6685,608,2
11254,6686,288,1
11255,6686,565,1
11256,6686,781,1
11257,6686,695,1
11258,6687,187,2
11259,6688,761,1
11260,6688,395,3
11261,6688,324,2
11262,6688,526,1
11263,6688,78,1
11264,6689,283,1
11265,6689,356,1
11266,6690,127,1
11267,6691,457,1
11268,6692,109,1
11269,6693,562,1
11270,6694,784,2
11271,6694,381,1
11272,6695,360,1
11273,6696,238,1
11274,6696,422,2
11275,6697,58,1
11276,6697,163,2
11277,6697,690,1
11278,6697,599,1
11279,6698,609,1
11280,6699,696,1
11281,6700,703,1
11282,6700,119,1
11283,6701,377,1
11284,6702,105,1
11285,6703,56,1
11286,6704,174,1
11287,6705,690,2
11288,6706,583,2
11289,6707,752,2
11290,6707,642,1
11291,6708,239,3
11292,6709,414,5
11293,6710,536,2
11294,6711,191,1
11295,6712,588,2
11296,6712,775,1
11297,6713,88,1
11298,6714,439,1
11299,6715,660,1
11300,6716,571,1
11301,6717,355,1
11302,6718,325,1
11303,6718,278,2
11304,6719,655,1
11305,6720,775,1
11306,6721,499,1
11307,6721,52,2
11308,6722,285,4
11309,6723,57,1
11310,6724,688,1
11311,6725,82,2
11312,6726,727,2
11313,6727,674,1
11314,6727,796,1
11315,6727,615,1
11316,6728,735,2
11317,6729,147,1
11318,6730,345,1
11319,6731,328,2
11320,6732,715,2
11321,6733,26,1
11322,6733,55,3
11323,6734,289,1
11324,6734,195,2
11325,6734,389,1
11326,6735,231,2
11327,6736,168,1
11328,6736,233,5
11329,6737,379,1
11330,6738,386,2
11331,6738,759,2
11332,6739,238,1
11333,6740,478,1
11334,6741,644,1
11335,6742,260,1
11336,6742,502,1
11337,6743,296,1
11338,6743,208,2
11339,6743,771,4
11340,6744,757,2
11341,6745,98,2
11342,6746,162,1
11343,6747,249,4
11344,6747,245,1
11345,6747,455,1
11346,6748,648,1
11347,6749,535,1
11348,6750,106,1
11349,6751,615,2
11350,6751,431,1
11351,6752,233,1
11352,6752,613,3
11353,6752,454,3
11354,6753,359,1
11355,6754,114,1
11356,6755,620,1
11357,6755,621,2
11358,6756,496,1
11359,6756,58,1
11360,6756,487,1
11361,6757,597,2
11362,6758,400,1
11363,6759,249,1
11364,6759,461,1
11365,6760,761,1
11366,6760,681,1
11367,6761,352,1
11368,6761,707,1
11369,6761,510,1
11370,6762,513,4
11371,6763,415,1
11372,6763,759,1
11373,6764,242,1
11374,6764,451,2
11375,6765,491,2
11376,6766,344,1
11377,6767,376,1
11378,6768,474,1
11379,6768,214,3
11380,6769,576,1
11381,6769,61,2
11382,6770,728,1
11383,6770,620,1
11384,6771,375,1
11385,6772,5,1
11386,6773,358,2
11387,6774,240,1
11388,6775,304,5
11389,6776,434,1
11390,6776,443,1
11391,6776,382,1
11392,6777,764,2
11393,6778,755,1
11394,6779,531,1
11395,6780,398,1
11396,6780,542,2
11397,6780,655,2
11398,6781,121,2
11399,6781,290,1
11400,6781,467,1
11401,6781,407,1
11402,6782,205,1
11403,6783,569,1
11404,6783,682,1
11405,6783,6,6
11406,6783,358,6
11407,6784,371,1
11408,6785,738,1
11409,6785,501,1
11410,6786,434,1
11411,6787,577,1
11412,6788,115,1
11413,6789,292,3
11414,6790,320,1
11415,6790,136,1
11416,6790,367,1
11417,6791,637,1
11418,6792,553,1
11419,6793,31,1
11420,6794,682,1
11421,6794,642,1
11422,6795,192,1
11423,6795,137,1
11424,6795,331,1
11425,6795,196,3
11426,6795,277,3
11427,6796,681,1
11428,6796,603,1
11429,6797,538,1
11430,6798,741,3
11431,6799,176,1
11432,6799,216,1
11433,6799,444,1
11434,6800,193,1
11435,6800,85,1
11436,6800,421,1
11437,6801,231,1
11438,6802,629,2
11439,6803,504,1
11440,6803,9,1
11441,6803,765,1
11442,6804,346,1
11443,6804,202,1
11444,6805,453,1
11445,6806,592,2
11446,6807,566,1
11447,6808,57,2
11448,6809,301,1
11449,6810,361,2
11450,6810,782,4
11451,6811,264,1
11452,6811,615,4
11453,6811,439,1
11454,6812,492,1
11455,6812,535,1
11456,6813,274,7
11457,6814,44,1
11458,6814,325,1
11459,6815,782,1
11460,6816,131,1
11461,6817,714,1
11462,6818,760,1
11463,6818,524,1
11464,6819,600,2
11465,6819,481,2
11466,6819,199,1
11467,6819,533,2
11468,6819,295,1
11469,6820,539,1
11470,6820,204,1
11471,6820,13,2
11472,6820,491,1
11473,6821,153,2
11474,6821,180,1
11475,6822,625,1
11476,6823,8,2
11477,6823,243,5
11478,6823,12,1
11479,6824,785,1
11480,6825,256,1
11481,6825,554,1
11482,6825,453,1
11483,6825,47,1
11484,6826,198,1
11485,6827,176,1
11486,6827,1,1
11487,6827,435,1
11488,6827,744,1
11489,6828,353,1
11490,6828,351,1
11491,6828,63,2
11492,6829,193,1
11493,6829,772,1
11494,6829,161,2
11495,6829,233,1
11496,6829,722,1
11497,6829,348,1
11498,6829,189,1
11499,6830,518,1
11500,6830,63,1
11501,6831,753,1
11502,6831,698,1
11503,6831,284,1
11504,6832,671,1
11505,6832,788,7
11506,6832,223,1
11507,6833,700,1
11508,6834,228,1
11509,6835,711,1
11510,6836,432,1
11511,6836,202,2
11512,6837,544,1
11513,6837,241,1
11514,6837,70,2
11515,6837,550,1
11516,6838,321,1
11517,6839,493,1
11518,6840,552,2
11519,6841,288,1
11520,6842,337,1
11521,6842,306,6
11522,6843,11,3
11523,6844,80,1
11524,6844,202,1
11525,6845,281,2
11526,6846,513,1
11527,6847,701,1
11528,6848,94,4
11529,6848,631,2
11530,6849,78,2
11531,6850,166,1
11532,6851,243,1
11533,6852,570,4
11534,6852,507,1
11535,6852,452,1
11536,6853,190,1
11537,6854,15,1
11538,6854,527,1
11539,6855,398,1
11540,6856,545,1
11541,6857,725,1
11542,6858,242,4
11543,6858,406,1
11544,6859,297,1
11545,6859,226,1
11546,6859,301,1
11547,6859,365,1
11548,6860,360,1
11549,6860,265,1
11550,6860,367,6
11551,6861,562,5
11552,6862,712,1
11553,6862,249,2
11554,6862,507,1
11555,6862,788,1
11556,6862,494,2
11557,6863,90,1
11558,6863,635,1
11559,6863,605,1
11560,6863,45,2
11561,6864,665,1
11562,6864,62,1
11563,6864,217,1
11564,6865,384,1
11565,6865,46,1
11566,6866,12,1
11567,6866,26,1
11568,6866,628,2
11569,6867,52,3
11570,6868,678,1
11571,6869,352,1
11572,6869,10,1
11573,6869,587,1
11574,6870,531,6
11575,6870,213,1
11576,6871,566,1
11577,6872,80,1
11578,6872,400,2
11579,6872,453,7
11580,6873,754,1
11581,6874,614,1
11582,6875,373,1
11583,6876,145,1
11584,6876,652,1
11585,6876,41,1
11586,6877,285,4
11587,6878,290,3
11588,6879,320,1
11589,6879,633,2
11590,6879,146,3
11591,6880,232,2
11592,6881,89,4
11593,6881,295,2
11594,6882,10,2
11595,6883,758,1
11596,6884,697,1
11597,6885,484,4
11598,6885,477,4
11599,6886,293,1
11600,6887,773,1
11601,6888,508,4
11602,6888,207,1
11603,6889,400,2
11604,6889,648,1
11605,6889,203,2
11606,6889,783,1
11607,6889,784,1
11608,6889,536,1
11609,6890,310,1
11610,6891,673,1
11611,6892,747,1
11612,6893,217,1
11613,6893,322,2
11614,6893,247,1
11615,6894,402,3
11616,6894,694,1
11617,6895,140,2
11618,6895,310,1
11619,6896,400,6
11620,6896,131,1
11621,6897,223,1
11622,6898,32,1
11623,6898,10,1
11624,6899,693,1
11625,6900,705,8
11626,6900,506,1
11627,6900,457,1
11628,6900,740,1
11629,6900,52,2
11630,6901,417,3
11631,6901,91,1
11632,6901,451,1
11633,6902,505,1
11634,6902,293,1
11635,6903,290,1
11636,6904,583,1
11637,6905,256,3
11638,6906,698,2
11639,6907,180,1
11640,6907,157,2
11641,6907,270,1
11642,6908,506,1
11643,6909,91,1
11644,6909,131,2
11645,6909,699,2
11646,6910,328,1
11647,6910,695,1
11648,6911,330,1
11649,6912,486,1
11650,6913,579,1
11651,6913,718,1
11652,6914,286,1
11653,6915,56,1
11654,6915,346,1
11655,6915,258,1
11656,6916,494,1
11657,6917,784,2
11658,6917,547,1
11659,6917,517,2
11660,6918,343,2
11661,6919,609,2
11662,6919,251,1
11663,6919,348,1
11664,6919,238,1
11665,6920,206,1
11666,6921,248,2
11667,6922,638,2
11668,6923,35,1
11669,6924,344,1
11670,6925,118,1
11671,6926,605,3
11672,6926,63,1
11673,6927,777,1
11674,6927,606,1
11675,6928,76,2
11676,6929,110,1
11677,6930,614,1
11678,6930,638,2
11679,6930,223,1
11680,6931,472,1
11681,6932,74,1
11682,6933,320,1
11683,6933,277,2
11684,6934,664,1
11685,6935,453,1
11686,6936,795,2
11687,6937,630,1
11688,6938,26,1
11689,6938,411,2
11690,6939,699,1
11691,6939,469,1
11692,6939,342,1
11693,6940,514,3
11694,6940,587,1
11695,6941,530,1
11696,6941,519,1
11697,6942,192,1
11698,6943,207,1
11699,6943,775,2
11700,6944,727,1
11701,6945,31,1
11702,6946,322,2
11703,6946,477,1
11704,6947,343,1
11705,6948,278,1
11706,6949,243,4
11707,6950,450,1
11708,6950,612,2
11709,6950,410,1
11710,6951,88,1
11711,6951,319,1
11712,6951,556,3
11713,6951,359,1
11714,6952,242,7
11715,6953,409,1
11716,6954,601,1
11717,6954,771,1
11718,6954,406,1
11719,6955,454,1
11720,6956,348,5
11721,6957,168,1
11722,6958,368,1
11723,6958,372,1
11724,6958,666,2
11725,6958,548,1
11726,6958,422,6
11727,6959,586,1
11728,6959,167,1
11729,6960,150,1
11730,6960,519,2
11731,6961,735,1
11732,6962,749,1
11733,6963,215,1
11734,6964,792,1
11735,6964,548,3
11736,6964,15,3
11737,6965,683,1
11738,6965,604,1
11739,6965,85,1
11740,6966,569,1
11741,6967,454,4
11742,6968,443,1
11743,6968,412,1
11744,6969,280,1
11745,6970,106,2
11746,6971,677,1
11747,6972,473,1
11748,6973,576,1
11749,6973,312,9
11750,6974,409,1
11751,6975,376,1
11752,6976,48,1
11753,6976,122,3
11754,6977,734,8
11755,6977,319,2
11756,6978,534,1
11757,6979,736,1
11758,6979,764,2
11759,6980,438,1
11760,6981,576,1
11761,6981,793,1
11762,6981,330,1
11763,6981,316,1
11764,6982,196,1
11765,6983,74,1
11766,6984,744,2
11767,6985,608,3
11768,6985,470,1
11769,6986,94,1
11770,6987,657,2
11771,6988,81,1
11772,6988,231,1
11773,6989,304,9
11774,6989,185,1
11775,6989,781,2
11776,6989,70,1
11777,6990,696,1
11778,6991,468,2
11779,6992,664,2
11780,6993,251,3
11781,6994,648,1
11782,6995,328,3
11783,6996,355,2
11784,6996,11,1
11785,6996,270,2
11786,6996,302,1
11787,6996,375,2
11788,6996,378,1
11789,6997,705,1
11790,6998,72,1
11791,6999,140,1
11792,6999,556,6
11793,6999,178,1
11794,6999,83,2
11795,6999,374,2
11796,6999,664,4
11797,6999,187,1
11798,7000,421,3
11799,7001,566,1
11800,7002,235,1
11801,7002,659,1
11802,7002,29,3
11803,7002,511,1
11804,7003,33,2
11805,7003,625,1
11806,7004,650,1
11807,7005,104,1
11808,7005,313,1
11809,7005,12,1
11810,7005,605,1
11811,7005,31,1
11812,7006,201,2
11813,7007,194,1
11814,7007,315,1
11815,7008,58,1
11816,7009,326,1
11817,7010,216,4
11818,7010,44,1
11819,7011,294,1
11820,7012,312,1
11821,7012,626,2
11822,7012,203,1
11823,7012,764,1
11824,7013,409,1
11825,7013,258,1
11826,7013,348,2
11827,7014,342,2
11828,7014,382,1
11829,7015,151,1
11830,7016,444,1
11831,7016,471,1
11832,7017,796,3
11833,7018,19,1
11834,7019,95,2
11835,7020,289,1
11836,7020,796,1
11837,7021,125,1
11838,7021,398,1
11839,7022,705,1
11840,7022,631,1
11841,7023,298,1
11842,7024,263,1
11843,7024,351,1
11844,7025,535,1
11845,7025,458,2
11846,7025,611,5
11847,7025,178,3
11848,7025,359,2
11849,7026,203,1
11850,7027,711,2
11851,7028,173,1
11852,7029,336,1
11853,7029,196,3
11854,7029,598,5
11855,7030,424,1
11856,7030,744,1
11857,7030,300,2
11858,7031,146,1
11859,7032,578,1
11860,7033,658,1
11861,7034,415,5
11862,7035,610,1
11863,7035,796,1
11864,7036,610,1
11865,7036,567,1
11866,7036,207,4
11867,7037,12,2
11868,7038,426,2
11869,7039,233,1
11870,7040,537,1
11871,7041,357,1
11872,7042,787,1
11873,7042,587,2
11874,7042,59,1
11875,7042,613,1
11876,7043,377,2
11877,7044,58,1
11878,7044,706,2
11879,7045,352,1
11880,7046,723,7
11881,7047,492,1
11882,7048,213,1
11883,7049,151,1
11884,7050,192,1
11885,7050,518,2
11886,7050,526,1
11887,7051,446,1
11888,7052,732,1
11889,7052,471,4
11890,7053,710,1
11891,7054,665,1
11892,7054,228,3
11893,7055,589,1
11894,7056,409,2
11895,7057,337,1
11896,7057,178,5
11897,7058,42,1
11898,7058,123,1
11899,7058,46,3
11900,7059,532,1
11901,7060,104,3
11902,7060,515,1
11903,7061,474,1
11904,7062,41,1
11905,7063,370,3
11906,7063,709,1
11907,7064,169,1
11908,7065,569,1
11909,7065,485,2
11910,7065,385,3
11911,7066,72,1
11912,7067,428,3
11913,7068,609,1
11914,7069,692,2
11915,7070,438,1
11916,7071,748,5
11917,7072,54,1
11918,7073,301,1
11919,7074,299,1
11920,7074,467,1
11921,7074,580,2
11922,7074,571,1
11923,7074,129,1
11924,7075,692,3
11925,7075,734,1
11926,7076,315,1
11927,7077,642,1
11928,7078,473,2
11929,7078,509,1
11930,7078,85,2
11931,7079,10,1
11932,7080,431,1
11933,7081,342,2
11934,7081,783,1
11935,7082,755,1
11936,7083,245,6
11937,7084,784,1
11938,7085,720,1
11939,7086,628,1
11940,7087,116,2
11941,7088,715,1
11942,7088,316,1
11943,7088,542,1
11944,7089,361,1
11945,7090,557,5
11946,7091,104,1
11947,7092,420,1
11948,7092,503,1
11949,7093,329,4
11950,7093,330,1
11951,7093,397,1
11952,7093,255,1
11953,7094,20,1
11954,7094,389,3
11955,7095,457,1
11956,7096,81,1
11957,7096,412,2
11958,7097,25,1
11959,7098,675,5
11960,7099,103,1
11961,7100,545,1
11962,7100,118,1
11963,7101,272,3
11964,7101,340,1
11965,7101,550,2
11966,7102,170,1
11967,7102,468,1
11968,7103,156,2
11969,7104,637,2
11970,7105,105,1
11971,7105,124,1
11972,7105,477,1
11973,7105,679,4
11974,7106,434,1
11975,7107,265,1
11976,7107,258,1
11977,7107,254,1
11978,7107,750,1
11979,7108,672,1
11980,7108,268,1
11981,7109,651,2
11982,7110,585,4
11983,7110,174,1
11984,7111,531,1
11985,7112,245,5
11986,7113,42,4
11987,7113,100,1
11988,7114,336,1
11989,7115,294,2
11990,7116,478,1
11991,7117,707,4
11992,7118,682,2
11993,7118,566,1
11994,7119,52,1
11995,7120,75,3
11996,7120,507,1
11997,7121,292,1
11998,7121,180,1
11999,7122,593,1
12000,7123,87,2
12001,7123,468,4
12002,7123,631,2
12003,7124,588,2
12004,7125,371,1
12005,7125,509,1
12006,7126,187,1
12007,7127,144,1
12008,7127,376,1
12009,7128,208,2
12010,7128,220,1
12011,7129,225,1
12012,7129,131,1
12013,7129,302,1
12014,7130,688,1
12015,7131,314,2
12016,7132,695,1
12017,7133,291,2
12018,7133,763,6
12019,7133,773,1
12020,7133,229,1
12021,7134,634,2
12022,7135,36,1
12023,7135,31,1
12024,7136,691,1
12025,7137,568,2
12026,7137,601,1
12027,7138,398,4
12028,7139,689,2
12029,7139,732,2
12030,7140,450,1
12031,7141,424,2
12032,7141,534,1
12033,7141,191,1
12034,7142,170,1
12035,7143,515,1
12036,7143,342,1
12037,7143,438,2
12038,7144,616,3
12039,7144,96,1
12040,7144,71,2
12041,7144,27,1
12042,7144,143,1
12043,7145,43,1
12044,7146,277,3
12045,7146,278,1
12046,7146,15,1
12047,7147,765,1
12048,7147,159,1
12049,7148,736,2
12050,7148,25,1
12051,7148,156,1
12052,7148,517,3
12053,7149,48,2
12054,7150,90,2
12055,7151,692,1
12056,7151,439,1
12057,7152,144,1
12058,7152,98,2
12059,7153,108,2
12060,7153,566,1
12061,7154,288,1
12062,7154,555,2
12063,7154,430,2
12064,7155,482,1
12065,7156,676,1
12066,7156,423,1
12067,7157,675,1
12068,7158,355,2
12069,7159,400,1
12070,7159,724,1
12071,7160,726,3
12072,7161,341,4
12073,7161,654,1
12074,7162,609,1
12075,7162,305,1
12076,7162,527,1
12077,7163,600,4
12078,7164,516,1
12079,7164,412,1
12080,7164,567,1
12081,7165,358,1
12082,7166,187,1
12083,7166,407,1
12084,7166,157,3
12085,7166,54,1
12086,7166,127,1
12087,7167,522,1
12088,7168,685,1
12089,7169,422,1
12090,7170,548,1
12091,7171,197,1
12092,7171,567,1
12093,7172,117,1
12094,7173,505,1
12095,7173,250,1
12096,7173,196,1
12097,7173,258,2
12098,7174,583,1
12099,7175,536,1
12100,7175,98,2
12101,7175,439,2
12102,7176,269,1
12103,7177,545,1
12104,7178,171,2
12105,7179,483,2
12106,7180,354,1
12107,7180,549,3
12108,7180,638,1
12109,7180,550,1
12110,7180,223,1
12111,7181,518,1
12112,7182,155,1
12113,7183,431,1
12114,7184,683,1
12115,7185,319,1
12116,7186,71,2
12117,7187,384,1
12118,7187,490,1
12119,7188,754,1
12120,7188,459,1
12121,7189,641,2
12122,7190,643,1
12123,7190,87,1
12124,7191,374,1
